category,sub-category,sub-category-link,title,author,keywords
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"“Desorden político. Inflación y devaluación: el denario y el antoniniano en el siglo III d. C.” en Crisis en Roma y sus soluciones desde el poder. XIII Coloquio de la Asociación Interdisciplinar de Estudios Romanos (AIER). UCM, noviembre 2015.",Carlos Crespo-Pérez,"['Telecommunications Engineering', 'Ancient History', 'Teleccomunications; Regulation of infrastructure and public utilies', 'DERECHO CIVIL', 'Historia del Derecho', 'Arqueologia, Paleontologia, Zooarqueologia', 'Administracion Publica', 'Romano', 'Penal', 'Procesal', 'Administrativo', 'Internacional Público Y Privado']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Epilepsy in the Renaissance: A survey of remedies from 16th and 17th century German herbals,Matthias Hamburger,"['Ancient History', 'Renaissance', 'Complementary and Alternative Medicine', 'Traditional Medicine', 'Plant Biology', 'Epilepsy', 'Ethnopharmacology', 'Medicinal Plants', 'PET', 'Greece', 'Germany', 'Phytotherapy', 'Humans', 'NMDA', 'AMPA', 'Materia Medica', 'Mes', 'Pharmacological Activity', 'MRT']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Mount Tombe - A Comparative Analysis Between Mont Saint Michel Normandy FR & Mount Saint Michael Cornwall UK,David Vanderper,"['History', 'Ancient History', 'Medieval History', 'Dante Studies', 'Medieval England', 'France', 'England', 'Sacred mountains', 'Fortifications', 'Castles', 'Anglo-Norman history', 'Medieval Architecture, Castles', 'Cornwall', 'Medieval castles', 'Castles and Fortifications', 'Medieval England & Ireland & Normandy', 'Medieval Castles and Fortresses', 'Normandy', 'Normans in Normandy, England, Southern Italy', 'Geology of Devon and Cornwall']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"« Le stoïcisme est un héroïsme », Philosophie Magazine, 101, 2016 [version longue]",Pierre  Vesperini,"['Ancient History', 'Sociology', 'Philosophy', 'Classics', 'Philosophy of Time', 'Ancient Philosophy']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"CIDONCHA REDONDO, F., ""El ascenso social de una liberta llamada Acilia Plecusa en Singilia Barba (Baetica)""",Francisco Cidoncha-Redondo,"['Ancient History', ""Women's History"", 'Roman Law', 'Women', ""History of Women's Studies"", 'Archaeology of Roman Hispania', ""Women's and gender history"", 'Hispania', 'Roman Baetica', 'Storia antica ed epigrafia latina', 'Ancient History of the Iberian Peninsula/Hispania', 'Historia De Las Mujeres', 'Historia Antigua Clásica', 'Epigrafia', 'Roman cities of Baetica (Hispania)', 'Derecho Romano', 'Historia Antigua', 'Storia Antica', 'Hispania romana', 'Singilia Barba']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Politics: Antiquity and its Legacy.,Kostas Vlassopoulos,"['History', 'Ancient History', 'Classics', 'Roman History', 'Political Theory', 'History of Political Thought', 'Democracy', 'Classical Reception Studies', 'Ancient Greek History']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Fides e bona fides. Gerarchia sociale e categorie giuridiche,Roberto Fiori,"['History', 'Ancient History', 'Cultural History', 'Law', 'Roman History', 'Contract Law', 'Roman Law', 'Roman Religion', 'History of Religions', 'Early Rome', 'Good faith', 'Derecho Romano', 'Fides', 'Bona fides', 'Diritto romano']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"Arts, Culture and Quality of Life in Global Cities",Christopher E Lucas,"['History', 'Ancient History', 'Future Studies', 'Art History', 'Contemporary Art', 'Logistics', 'Culture', 'Travel & Tourism', 'Viking Age Scandinavia']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"Encounters, Interactions, and a Shared Cultural Sphere: The Assyrian Empire and the Syro-Hittite States of the Iron Age",Ömür Harmansah,"['History', 'Ancient History', 'Cultural Studies', 'Archaeology', 'Near Eastern Archaeology', 'Art History', 'Assyriology', 'Anatolian Studies', 'Middle East Studies', 'Landscape Archaeology', 'Sovereignty', 'Anatolian Archaeology', 'Culture', 'Architectural History', 'Turkey', 'Ancient Near East', 'Empire', 'Assyrian Empire', 'Imperialism', 'Neo-Hittite Art and Architecture']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Das Bildnis der Stiertötung im Mithraskult,Rahlf Hansen,"['History', 'Ancient History', 'Theology', 'History of Religion', 'History of Science', 'History of Astronomy', 'Mithras', 'Ancient Mysteries', 'Roman Cult of Mithras', 'Mithraic iconography', 'Mysteries of Mithras']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Nuestro lapidario,Ricardo de Balbín-Bueno,"['Ancient History', 'Roman History', 'Roman Epigraphy', 'Roman Funerary Art', 'Roman Archaeology']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"Izates, Helena, and Monobazos of Adiabene. A Study on Literary Traditions and History. Philippika 66, Harrassowitz Verlag, Wiesbaden.",Michał  Marciak,"['Ancient History', 'Near Eastern Archaeology', 'Early Judaism (2nd Temple, Greco-Roman)', 'Second Temple Judaism', 'Late Antiquity', 'Ancient Near East', 'Imperial Rome', 'Ancient Near Eastern Languages', 'Judaism', 'Josephus', 'Second Temple Judaism (Religion)', 'Hellenistic Judaism', 'Parthia', 'Parthian Pottery', 'Jerusalem', 'Roman Near East', 'Parthian Kingdoms', 'Ancient Judaism', 'Ancient magic', 'Parthian Empire', 'Greek and Roman Epigraphy', 'Ancient Parthian Numismatics', 'Parthians', 'Jerusalem Archaeology', 'Parthia and Rome', 'Iranian Sudies, Sasanian Iran, Parthian Iran', 'Arsacid and Sasanian Iran', 'Parthian Coins', 'Parthian/Arsacid history', 'Parthian Archaeology', 'Hellenistic and Parthian Mesopotamia', 'Achaemenid, Parthian, and Sasanian History; International Relations and Diplomacy between Roman-Byzantine and Persian Empires', 'Adiabene', 'Gordyene', 'Greek and Roman Social History', 'Graeco-Roman Religion', 'Arsacids', 'History of Judaism In Antiquity', 'Second Temple Judaism and Early Christianity']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"Gli animali nel mondo antico, Il Mulino, Bologna 2018",Pietro Li Causi,"['Ancient History', 'Zoology', 'Cultural Studies', 'Classics', 'Greek Literature', 'Latin Literature', 'Animal Science', 'Aristotle', 'Literature', 'Animal Behavior', 'Animal Studies', 'History of Science', 'Culture', 'Ancient Greek History', 'Animals in Culture', 'Lucretius', 'History of Zoology', 'Animals']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"Διδακτική της θεωρίας της γνώσης στη φιλοσοφία με συνεξέταση των  θεωριών των Προσωκρατικών για τη γνώση και την αντίληψη. 7ο ΔΙΕΘΝΕΣ ΣΥΝΕΔΡΙΟ ΓΙΑ ΤΗΝ ΠΡΟΩΘΗΣΗ ΤΗΣ ΕΚΠΑΙΔΕΥΤΙΚΗΣ ΚΑΙΝΟΤΟΜΙΑΣ - ΤΟΜΟΣ Α΄, σ. 81-89",ΑΛΕΞΑΝΔΡΟΣ-ΝΕΚTAΡΙΟΣ  ΒΑΣΙΛΕΙΟΥ-ΔAΜΒΕΡΓΗΣ,"['History', 'Ancient History', 'Philosophy', 'Political Philosophy', 'Classics', 'Presocratic Philosophy', 'Ancient Philosophy', 'History and Philosophy of the Human Sciences', 'Heraclitus', 'Ancient Greek Politics', 'Ancient Greece (History)', 'Ancient Greece', 'Ionia', 'Greece', 'Presocratics', 'Philosophia', 'Classical history', 'Ancient Athens', 'History of Philosophy']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,An ancient icon reveals new mysteries: mummy DNA resurrects a cryptic species within the Nile crocodile,George Amato,"['Ancient History', 'Phylogeography', 'Africa', 'Molecular Evolution', 'Egypt', 'Molecular Ecology', 'Biological Sciences', 'DNA', 'Molecular', 'Humans', 'Sequence alignment', 'Haplotypes', 'Animals', 'Mummies']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Women with Wings: Right-brain Consciousness and the Learning Process in Balkan Dance,Laura Shannon,"['Ancient History', ""Women's Studies"", 'Dance Studies', 'Ritual', 'History of Textiles', 'Healing']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"""The Selective Inscribing of Laws and Decrees in Late Classical Athens"", Hypberboreus 22 (2016), 217-239",Stephen Lambert,"['Ancient History', 'Classics', 'Greek Epigraphy', 'Archives', 'Athenian Democracy', 'Democracy', 'Ancient Greek Religion', 'Greek Law', 'Ancient Greek History', 'Attic Orators', 'Ancient Greek Law', 'Greek and Roman Epigraphy', 'Attic Epigraphy']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Characterisation of embalming materials of a mummy of the Ptolemaic era. Comparison with balms from mummies of different eras,Alain  Tchapla,"['Ancient History', 'Analytical Chemistry', 'Separation', 'Egypt', 'Humans', 'Separation Science', 'Embalming', 'Mummies', 'Gas Chromatography/mass Spectrometry', 'Castor Oil', 'Waxes']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,China’s Terracotta Warriors: The First Emperor’s Legacy,Yang Liu,"['Ancient History', 'Chinese Studies', 'Chinese Art', 'Chinese Politics', 'Chinese archaeology', 'Visual Arts', 'Chinese history (History)', 'Pre-Qin Period in Chinese History', 'Chinese art history', 'Ancient Chinese Bronzes', 'Qin dynasty', 'Terracotta Warriors', 'Traditional Chinese Martial Arts', 'First Emperor of Qin', 'Archaeology First Emperor Tomb', 'ancient Chinese jade artifacts', 'chinese tomb figures']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Public Uses of Human Remains and Relics in History,Luigi Provero,"['Ancient History', 'Medieval History', 'Early Modern History', 'Contemporary History', 'Religious Studies']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"""La Chiesa di Roma prima e dopo Costantino. Da  Vittore (189-199) a Liberio (352-366)"", in : COSTANTINO I. Enciclopedia costantiniana sulla figura e l'immagine dell'imperatore del cosiddetto editto di Milano, Istituto dell'Enciclopedia Italiana, vol. I, Roma 2013, pp. 795-814.",Emanuele Castelli,"['Religion', 'Christianity', 'History', 'Ancient History', 'Archaeology', 'Near Eastern Archaeology', 'Latin Literature', 'Roman History', 'Philosophy Of Religion', 'Art History', 'Late Antique and Byzantine History', 'Languages and Linguistics', 'Theology', 'Architecture', 'Czech History', 'Patristics', 'History of Religion', 'New Testament', 'Historical Theology', 'History of Christianity', 'Systematic Theology', 'Epigraphy (Archaeology)', 'Rome, City of', 'Early Church', 'Late Antique Archaeology', 'Early Christianity', 'Roman Religion', 'Orthodox Theology', 'Greek Epigraphy', 'Medieval Church History', 'Papacy (Medieval Church History)', 'Origins of Christianity', 'Byzantine Studies', 'History of Religions', 'Ancient Religion', 'Theology and Culture', 'Catholic Theology', 'Christology', 'Late Antiquity', 'History of Roman Catholicism', 'Topography of Ancient Rome (Archaeology)', 'Church History', 'Linguistics', 'Latin Epigraphy', 'Imperial Rome', 'Rabbinic Literature', 'New Testament and Christian Origins', 'Greek', 'Christian Origins', 'Roman Epigraphy', 'Late Roman Empire', 'Christian Apologetics', 'Roman Empire', 'Christianity and Rome', 'Ancient Greek Philosophy', 'Early Christian Art', 'Church Archaeology', 'Late Roman Archaeology', 'Bible', 'Judaism', 'Christian Iconography', 'Rome (History)', 'Patristic Exegesis', 'Rome', 'Religious Studies', 'Historia', 'Ancient magic', 'Patristic Studies', 'Patristics and Late Antiquity', 'Greek and Roman Epigraphy', 'Christian Theology', 'Catacombs of Rome', 'Constantine', 'Early Church Fathers', 'Ancient Rome', 'Early Christian Archaeology', 'Christian Epigraphy', 'Qumran', 'Byzantine Theology', 'late antique Rome', 'Greek and Roman Art and Architecture', 'Hippolytus of Rome', 'Roman Architecture', 'Church and State', 'Cultural history of the Ancient world', 'Greco-Roman World', 'Roman Art', 'Papal History', 'Catholic Church History', 'Papacy (Early Modern and Modern Church History)', 'Constantine the Great, Roman Empire, Early Christianity', 'Modern Theology', 'Christian Studies', 'Greek Patristics', 'Sanctuaries in Ancient Rome and Italy', 'Costantino il Grande', 'History of Reception of Biblical Texts', 'Novatian of Rome', 'Architecture and Public Spaces', 'Catacombe di Priscilla', 'Greek and Roman Social History', 'Roman Archaeology', 'Graeco-Roman Religion', 'Ancient Rhetoric and Poetics', 'Early Christian Papyri and Inscriptions', 'New Testament and Archaeology', 'Material Culture and Religioin', 'Theories of Religiion and Culture', 'Slavistics and Orthodoxy', 'Ecclesiology & Christology', 'History of Judaism In Antiquity']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,The “Cylonian affair” and the Knossian hoplite’s shield emblem..doc,Stefanos  Skarmintzos,"['Ancient History', 'Ancient Religion', 'Ancient Greek History', 'Hoplites', 'Ancient Greek Warfare', 'Hoplite warfare', 'Hoplon Krisis']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Ilirski i iliroslavenski identitet Illyrian and Illyroslavic Identity,Salmedin Mesihović,"['History', 'Ancient History', 'Roman History', 'Historiography', 'Identity (Culture)', 'Nationalism', 'Yugoslavia', 'Croatian History', 'Serbian history', 'Ancient Greek History', 'Roman Empire', 'Bosnia and Herzegovina', 'Ancient Rome', 'Ancient Illyricum', 'Slavs', 'Ancient Greece and Rome', 'Illyrian Archaeology', 'Illyrians', 'Iliri', 'Illyrian History']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"« Nouvelles données sur Zalluhān, un petit royaume des bords du Habur d'après les archives de Mari »",michaël  Guichard,"['Ancient History', 'Assyriology', 'Ancient Near East', 'Mari Archives']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"La antigüedad grecolatina en debate, Buenos Aires: Rhesis, 2014 (Ed: J. Macías; Comps: J. Cardigni, P. Grinstein, R. Illarraga, R. Laham Cohen, E. Noce, D. Paiaro, M. Requena, A. Sapere)",Rodrigo Illarraga,"['Ancient History', 'Greek Literature', 'Ancient Greek History', 'Anciet Greek Philosophy']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Was the Exodus a Historical Event?,Zachary Cawley,"['Ancient History', 'Archaeology', 'Near Eastern Studies', 'Theology', 'Biblical Studies', 'Jewish History', 'History Of The Bible/Biblical Canon', 'Ancient Near East', 'Hebrew Bible and Ancient Near East', 'Ancient Near East (Archaeology)', 'Biblical Exegesis', 'Christian Studies', 'Hebrew Bible/Old Testament', 'Anthropology of Religion']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"Protohistoria y Antigüedad de la Península Ibérica. Volumen II: La Iberia prerromana y la Romanidad. (Sílex Ediciones. Colección Historia de España, II). Madrid. 2008. 635 pp.",Joaquín L Gómez-Pantoja,"['Ancient History', 'Roman History', 'Greek and Roman Sexualities', 'Iron Age Iberian Peninsula (Archaeology)', 'Protohistory']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,"From the ""National"" to the Political Consciousness in Athens of the 6th century BCE, and the Emergence of Democracy",Eleni Krikona,"['Ancient History', 'Archaic Greek history', 'Archaic Greece', 'Athens and Attica (Neolithic to Archaic)']"
History,Ancient History,https://www.academia.edu/Documents/in/Ancient_History?f_fri=,Salmedin Mesihovic - Ilirike - Illyrian nations Autariates and Daesitiates,Salmedin Mesihović,"['History', 'Ancient History', 'Roman History', 'Topography of Ancient Rome (Archaeology)', 'Imperial Rome', 'Ancient Greek History', 'Bosnia and Herzegovina', 'Ancient Rome', 'Ancient Illyricum', 'Illyrian Archaeology', 'Ancient Greek and Roman Literature, History, and Archaeology', 'Illyrians', 'Iliri', 'Roman Archaeology', 'Daesitiates', 'Bosna I Hercegovina', 'Structure of Ancient Grecce', 'kulturna historija Bosne i Hercegovine', 'Historija Bosne i Hercegovine']"
